aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
3,117,1408401528,6.935,-1968.592,5.125,24.954,275.498,2520,0.095,10.490,4.364,3.785,1.645,58.515,348.380,6254.826,0.238
3,118,1408323968,4.193,-2066.281,5.105,24.967,315.838,2640,0.095,1.654,3.793,2.930,1.672,8.623,16.665,1955.930,-0.231
3,118,1408351248,10.456,1799.832,5.049,24.962,216.806,2360,0.095,14.628,4.794,3.595,1.518,82.568,622.258,5417.758,0.927
3,118,1408366443,0.578,-1848.510,5.097,24.964,110.393,2410,0.095,1.439,4.368,4.150,1.106,5.532,7.257,1254.133,0.215
3,118,1408395384,3.684,2539.736,9.889,24.913,15.540,1970,0.095,1.469,3.974,3.550,1.797,9.629,5.244,393.545,0.377
3,118,1408405363,4.932,-2344.672,9.271,24.950,295.745,2070,0.095,8.045,4.746,3.921,2.032,52.264,137.919,3219.584,-1.170
3,119,1408355798,11.263,1812.041,5.079,24.842,234.346,2360,0.095,3.873,5.063,4.402,1.351,27.375,40.637,1804.109,0.100
3,119,1408370653,2.136,-2239.563,11.858,24.848,126.689,1530,0.095,1.046,2.211,1.683,1.066,6.510,3.644,135.235,0.073
3,119,1408398342,18.839,1410.506,5.203,17.550,33.000,1600,0.095,0.784,2.360,1.841,1.055,3.147,1.238,37.300,0.039
3,120,1408323719,12.637,3200.776,20.224,24.854,73.167,610,0.095,0.831,2.101,1.713,1.025,5.094,1.270,36.753,-0.176
3,120,1408362568,6.472,1831.915,5.049,24.896,261.485,2400,0.095,3.062,4.199,3.185,1.145,24.034,31.069,1422.764,0.248
3,120,1408377613,5.750,-1788.645,5.087,24.945,155.282,2330,0.095,2.277,4.555,3.519,1.185,11.798,16.678,1264.126,-0.149
3,121,1408327975,5.935,2898.385,17.814,24.859,99.266,880,0.095,2.811,2.941,2.422,1.149,9.696,12.877,220.931,-0.078
3,121,1408338868,1.629,-1931.140,5.142,24.924,12.486,2480,0.095,1.039,7.740,6.596,2.083,7.287,6.268,1984.419,-0.034
3,121,1408368433,7.365,1859.252,5.067,24.960,285.336,2430,0.095,10.889,4.659,3.829,1.384,83.689,335.589,5080.306,1.027
3,121,1408382873,6.148,-1777.031,5.126,24.971,181.254,2310,0.095,8.905,4.717,3.936,1.237,45.247,238.454,4169.683,0.885
3,122,1408332308,6.643,2486.580,14.285,24.968,121.931,1300,0.095,3.364,3.259,2.594,1.095,14.278,30.851,737.816,-0.807
3,122,1408344018,9.613,-2167.446,6.568,24.973,30.338,2290,0.095,0.842,2.720,2.106,1.024,8.719,5.273,821.055,-0.286
3,122,1408374340,0.839,2027.504,5.971,24.902,303.780,2320,0.095,8.336,5.169,4.158,1.600,42.827,169.328,7524.394,-1.297
3,122,1408387933,9.409,-1804.674,5.071,24.920,203.894,2350,0.095,20.209,7.153,6.394,1.853,75.839,585.834,6171.250,2.503
3,123,1408335993,5.774,1787.649,5.054,24.919,146.321,2330,0.095,10.705,7.888,6.655,1.288,27.449,154.826,4633.831,0.806
3,123,1408348673,2.313,-2617.317,17.002,24.975,47.000,950,0.095,1.449,3.996,3.483,1.645,9.589,3.720,301.345,-0.479
3,123,1408379776,0.898,2308.731,7.780,24.904,322.855,2080,0.095,1.760,2.728,2.118,1.030,5.932,7.756,144.993,0.020
3,123,1408392308,9.349,-1813.870,5.078,24.967,226.186,2360,0.095,14.123,7.007,5.741,1.555,63.644,308.853,4683.740,-0.302
3,202,1408358734,4.630,2894.650,13.912,17.356,322.511,620,0.095,2.767,3.683,4.198,2.746,7.527,4.853,178.835,0.328
3,202,1408360026,6.313,4576.518,19.804,24.921,320.548,980,0.095,2.568,2.615,2.208,1.003,9.436,9.231,230.925,-0.007
3,202,1408373343,5.349,-2777.866,5.048,24.965,253.453,3570,0.095,6.776,3.172,2.471,1.018,50.252,262.016,7069.029,0.967
3,202,1408404833,11.537,2456.300,5.039,23.954,172.073,3130,0.095,11.371,4.294,3.667,1.020,64.584,446.951,7760.178,2.584
3,203,1408354124,6.095,-3359.578,5.067,24.973,307.842,4200,0.095,4.666,6.393,5.500,1.494,12.167,39.204,6121.564,0.035
3,203,1408388768,9.511,2550.683,5.043,24.904,226.856,3320,0.095,14.935,7.056,5.799,1.794,49.911,325.880,8935.458,-0.069
3,204,1408322015,5.809,2692.957,5.048,24.945,297.000,3500,0.095,10.667,6.480,5.596,1.085,33.776,232.359,9930.304,1.783
3,204,1408338743,9.186,-2608.701,5.008,24.961,222.141,3390,0.095,12.803,5.649,4.734,1.133,49.531,380.348,9750.895,0.263
3,204,1408369733,1.130,2588.388,5.003,24.929,140.849,3370,0.095,9.845,5.451,4.504,1.127,33.969,281.830,13620.378,0.220
3,204,1408386628,2.695,-2696.840,5.083,24.978,65.249,3480,0.095,0.401,3.726,3.090,1.157,3.210,0.986,633.098,0.050
3,205,1408337535,10.995,5090.781,19.430,24.868,338.852,1170,0.095,1.221,2.381,1.994,1.070,7.262,2.731,130.492,0.157
3,205,1408349083,7.007,-3041.585,5.075,24.958,279.912,3850,0.095,10.037,5.068,4.087,1.232,44.814,261.136,10776.226,1.164
3,205,1408381893,9.530,2511.287,5.041,24.890,198.351,3270,0.095,21.862,6.350,5.057,1.531,65.305,864.575,13996.690,0.557
3,205,1408401373,0.505,-2591.220,5.061,24.948,117.855,3370,0.095,1.895,4.758,4.145,1.576,6.020,9.133,2616.404,0.194
3,206,1408326065,6.087,3131.660,8.437,24.967,308.500,2980,0.095,8.680,7.365,6.117,1.922,18.956,72.847,3697.731,0.546
3,206,1408341458,9.159,-2715.636,5.059,24.991,236.724,3500,0.095,14.934,6.870,5.949,1.522,51.628,381.362,11597.209,0.303
3,206,1408372643,6.445,2564.727,5.046,24.893,155.150,3330,0.095,8.460,4.248,3.557,1.322,47.619,250.984,9028.053,0.627
3,206,1408388951,4.566,-4252.378,20.156,24.944,78.000,840,0.095,0.987,2.963,2.337,1.309,6.641,1.679,58.841,0.007
3,207,1408320548,1.629,-1398.700,5.073,11.315,135.262,1060,0.095,12.112,4.770,5.067,1.313,21.368,158.541,3171.603,0.089
3,207,1408403443,7.133,2658.213,5.043,24.886,281.306,3450,0.095,12.836,6.326,5.379,1.148,47.502,315.112,12065.813,0.019
3,208,1408358226,6.250,-5517.047,17.213,24.968,337.259,1890,0.095,1.418,2.639,2.127,1.038,7.425,5.439,324.278,0.119
3,208,1408395928,10.460,2604.380,5.055,24.919,254.611,3380,0.095,10.297,4.611,3.812,1.356,49.317,298.287,7234.615,1.776
3,209,1408329186,5.222,3042.153,7.728,24.922,319.635,3120,0.095,1.737,3.191,2.413,1.005,8.443,8.313,746.163,0.036
3,209,1408343913,8.895,-2738.281,5.042,24.973,249.924,3530,0.095,17.043,9.129,8.019,2.341,62.823,341.389,10412.046,-2.145
3,209,1408375338,6.323,2510.819,5.003,24.945,168.739,3280,0.095,11.201,4.611,3.633,1.034,61.685,410.628,8860.129,1.750
3,209,1408393778,0.536,-2639.727,5.057,24.984,89.636,3420,0.095,1.247,5.037,4.767,1.009,4.705,5.188,1784.814,0.242
3,210,1408322373,7.009,-2929.009,5.076,24.963,288.250,3710,0.095,9.737,5.989,5.227,1.335,40.836,205.239,10033.232,0.386
3,210,1408355483,11.209,2464.280,5.046,24.930,208.910,3210,0.095,13.008,5.580,5.082,1.461,56.986,407.779,7134.038,-0.303
3,210,1408375233,0.561,-2519.654,5.099,24.984,126.768,3270,0.095,4.899,6.858,6.070,1.853,10.756,41.800,7265.085,-0.080
3,211,1408325155,0.511,-3070.526,5.023,24.981,303.026,3880,0.095,6.271,6.935,5.595,1.239,14.985,76.112,10510.341,-0.160
3,211,1408359238,12.147,2496.196,5.018,24.888,224.278,3260,0.095,5.785,4.396,3.871,1.104,30.507,112.173,4212.093,1.805
3,211,1408379063,6.135,-2492.062,5.089,24.941,142.182,3230,0.095,7.975,5.694,5.158,1.024,26.414,181.006,9095.168,2.940
3,212,1408320883,11.598,-1767.440,5.066,14.994,272.586,1730,0.095,6.926,3.286,2.808,1.049,32.821,140.006,2273.009,-1.953
3,212,1408352298,10.475,2451.968,5.036,24.961,194.950,3200,0.095,13.544,6.445,5.984,1.924,42.364,326.542,7443.618,-0.438
3,212,1408371783,1.035,-2552.595,5.090,24.988,113.226,3310,0.095,1.219,5.729,5.652,1.139,4.179,3.593,1464.729,0.321
3,213,1408335817,3.376,4034.428,18.836,24.904,105.396,1060,0.095,1.603,2.594,2.204,1.229,8.899,5.962,374.803,-0.396
3,213,1408389549,7.774,4322.756,20.068,24.943,325.883,890,0.095,2.154,3.711,3.474,1.279,7.845,4.935,221.693,0.040
3,213,1408402943,4.190,-2697.923,5.108,24.996,257.087,3450,0.095,8.386,3.948,3.158,1.048,46.431,271.930,7748.369,0.947
3,214,1408392308,5.580,-2626.497,5.092,21.526,293.691,3000,0.095,9.578,3.958,3.254,1.022,38.158,284.979,7411.657,1.116
3,215,1408330963,13.639,5150.247,22.303,24.927,74.472,540,0.095,1.145,2.859,2.818,1.280,6.875,1.750,83.840,-0.002
3,215,1408381312,6.060,3003.560,8.911,24.953,303.978,2760,0.095,10.706,8.456,7.645,1.982,21.262,120.298,5941.666,0.983
3,215,1408397523,10.328,-2534.868,5.098,24.978,227.716,3270,0.095,11.703,6.761,5.755,1.664,47.277,235.515,6668.207,0.050
3,219,1408332163,10.669,-2518.332,5.103,24.947,189.172,3250,0.095,9.264,4.913,4.272,1.156,39.586,226.515,6686.184,-1.158
3,219,1408364834,9.200,4060.397,18.920,24.938,105.203,1080,0.095,1.373,3.354,2.585,1.838,7.125,2.104,78.203,-0.094
3,221,1408322733,12.276,2509.558,5.042,24.957,190.555,3270,0.095,11.573,4.753,3.922,1.003,58.228,418.471,7810.649,1.213
3,221,1408342008,0.663,-2601.534,5.069,24.988,110.145,3380,0.095,1.567,6.461,6.469,2.092,4.696,5.502,2118.611,0.351
3,221,1408388144,1.751,-4974.233,15.382,23.999,340.000,2010,0.095,1.137,2.173,1.703,1.037,7.236,3.859,214.415,-0.040
3,221,1408389795,8.073,-2690.129,11.612,13.904,334.750,470,0.095,0.699,1.724,1.447,1.228,6.558,1.321,49.710,-0.730
3,224,1408343998,6.723,2636.295,5.024,24.940,274.020,3440,0.095,9.812,4.877,4.244,1.333,48.098,263.379,7952.688,0.414
3,224,1408362223,12.276,-2538.721,5.081,24.979,195.385,3290,0.095,13.116,4.311,3.772,1.327,58.524,584.133,9015.364,-0.761
3,224,1408394738,7.544,4153.839,18.339,24.905,111.653,1200,0.095,3.389,3.999,3.907,1.694,9.787,14.532,749.794,0.156
3,225,1408351603,5.978,2869.953,6.798,24.908,299.394,3190,0.095,11.216,7.165,5.991,1.734,29.528,181.429,8247.101,1.261
3,225,1408368018,4.203,-2619.236,5.058,24.950,224.687,3380,0.095,8.060,4.468,4.101,1.128,44.128,213.698,6221.245,2.282
3,225,1408399003,5.678,2577.095,5.012,24.895,143.464,3350,0.095,11.082,5.782,5.364,1.098,43.513,299.401,11613.720,3.047
3,226,1408340143,6.487,2538.245,5.043,24.927,137.173,3290,0.095,5.673,3.967,3.081,1.122,27.192,132.858,7649.515,-0.391
3,226,1408356975,0.955,-2637.683,5.102,24.977,60.490,3420,0.095,0.202,2.440,1.909,1.018,3.193,0.591,276.546,0.067
3,226,1408396553,8.781,4806.382,19.416,24.257,346.593,990,0.095,1.227,2.192,1.788,1.011,5.799,4.215,34.194,0.132
3,227,1408334438,1.780,-2662.336,5.107,24.983,82.719,3440,0.095,0.607,4.336,3.895,1.169,4.075,1.462,951.175,0.003
3,227,1408381776,7.634,-6440.372,22.610,24.926,317.136,590,0.095,3.365,2.243,1.808,1.227,10.566,13.671,211.020,1.527
3,227,1408384268,6.017,-2497.334,5.094,19.808,308.757,2940,0.095,4.034,5.025,4.138,1.236,11.653,33.599,3222.386,0.079
3,229,1408326573,6.548,-2529.622,5.070,24.959,164.100,3290,0.095,10.637,5.430,4.709,1.149,55.087,286.992,7951.395,2.270
3,229,1408360874,12.489,5458.471,22.044,24.569,77.522,560,0.095,1.406,2.144,1.750,1.119,7.654,2.897,80.140,0.133
3,230,1408327017,2.081,-2720.373,5.109,24.949,58.063,3510,0.095,0.484,3.810,3.194,1.040,3.513,1.211,586.977,0.153
3,230,1408366463,2.984,4074.601,13.906,24.673,342.748,2190,0.095,1.134,2.759,2.286,1.080,6.478,2.913,237.434,0.148
3,230,1408378458,7.222,-3090.400,5.065,24.967,282.959,3900,0.095,11.121,5.672,4.761,1.418,47.362,268.239,11633.520,1.482
3,231,1408336628,9.098,2597.711,5.046,24.945,247.257,3380,0.095,17.205,7.445,6.762,2.027,60.424,418.288,11192.731,-0.904
3,231,1408355993,6.362,-2510.646,5.075,24.992,167.000,3270,0.095,11.929,5.714,4.746,1.478,55.609,311.605,8898.554,1.934
3,231,1408389964,4.559,5217.457,21.354,24.938,81.290,770,0.095,1.217,2.617,2.044,1.168,7.959,2.676,168.406,0.147
3,233,1408345643,9.114,2456.556,5.047,24.928,164.744,3190,0.095,14.763,6.380,5.673,1.187,55.726,430.446,9368.971,-1.243
3,233,1408364011,0.564,-2579.303,5.073,24.959,84.402,3360,0.095,1.083,5.134,4.156,1.004,4.210,4.234,1515.348,0.103
3,234,1408373638,7.063,2574.602,5.015,24.911,278.973,3360,0.095,9.772,5.722,4.580,1.475,44.153,183.659,7580.915,1.004
3,234,1408391813,9.385,-2457.506,5.081,24.950,199.181,3190,0.095,26.651,7.751,6.386,1.968,67.156,906.647,13557.796,1.119
3,236,1408329968,5.385,-3760.764,14.444,21.183,328.822,1380,0.095,1.797,1.974,1.499,1.065,7.394,5.406,86.364,0.029
3,236,1408366203,5.559,2536.706,5.033,24.923,251.711,3310,0.095,7.270,3.842,3.050,1.149,53.039,212.146,6687.980,-0.348
